program,population,version,DonorID,delta,contrast,min_cells
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.43427348114338,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor1,0.136815568744191,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor2,0.112658669394626,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor3,0.379084906879798,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor4,0.451394954785863,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor5,-0.00707854905438143,UC_vs_alone,50
OSM_inflammation,All annotated,full_gene,Donor6,0.0123109284664761,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor1,0.136473963695801,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor2,0.116794262421854,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor3,0.385809103534664,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor4,0.470053471295475,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor5,-0.00965352315776846,UC_vs_alone,50
OSM_inflammation,All annotated,identity_markers_removed,Donor6,0.0141143716265323,UC_vs_alone,50
OSM_inflammation,Resolved,full_gene,Donor1,0.346281932139862,UC_vs_alone,50
OSM_inflammation,Resolved,full_gene,Donor3,0.421941480475914,UC_vs_alone,50
OSM_inflammation,Resolved,full_gene,Donor4,0.536848280673064,UC_vs_alone,50
OSM_inflammation,Resolved,full_gene,Donor6,0.378637009082478,UC_vs_alone,50
OSM_inflammation,Resolved,identity_markers_removed,Donor1,0.3342162673014,UC_vs_alone,50
OSM_inflammation,Resolved,identity_markers_removed,Donor3,0.424286638169523,UC_vs_alone,50
OSM_inflammation,Resolved,identity_markers_removed,Donor4,0.556047182964926,UC_vs_alone,50
OSM_inflammation,Resolved,identity_markers_removed,Donor6,0.366546830870752,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,full_gene,Donor3,0.399270393273661,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,full_gene,Donor4,0.471802954408809,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,full_gene,Donor6,0.403651828048552,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,Donor3,0.391381808172407,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,Donor4,0.497518758978153,UC_vs_alone,50
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,Donor6,0.393118987935197,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor1,-0.00363617430626866,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor2,0.0316270322300746,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor3,0.0450460726562106,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor4,0.00909752156761796,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor5,-0.0453689290039264,UC_vs_alone,50
Type_I_interferon,All annotated,full_gene,Donor6,-0.0200240930733049,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor1,-0.01367316160671,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor2,0.0565605669713043,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor3,0.0481302030802569,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor4,0.00987514322872138,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor5,-0.0376417347480632,UC_vs_alone,50
Type_I_interferon,All annotated,identity_markers_removed,Donor6,-0.0240250370027285,UC_vs_alone,50
Type_I_interferon,Resolved,full_gene,Donor1,0.0224351576930107,UC_vs_alone,50
Type_I_interferon,Resolved,full_gene,Donor3,0.0287714446652048,UC_vs_alone,50
Type_I_interferon,Resolved,full_gene,Donor4,0.0228614013563354,UC_vs_alone,50
Type_I_interferon,Resolved,full_gene,Donor6,0.0792017053978576,UC_vs_alone,50
Type_I_interferon,Resolved,identity_markers_removed,Donor1,0.00818271688408001,UC_vs_alone,50
Type_I_interferon,Resolved,identity_markers_removed,Donor3,0.0363480537326246,UC_vs_alone,50
Type_I_interferon,Resolved,identity_markers_removed,Donor4,0.0312841026041486,UC_vs_alone,50
Type_I_interferon,Resolved,identity_markers_removed,Donor6,0.0861134951047304,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,full_gene,Donor3,0.0280472672814509,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,full_gene,Donor4,-0.00135336769474253,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,full_gene,Donor6,0.0806155938530256,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,Donor3,0.037249158337272,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,Donor4,0.00943190919613327,UC_vs_alone,50
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,Donor6,0.0880758518100828,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor1,-0.0177178838187685,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor2,-0.00120161576767795,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor3,-0.201733606103023,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor4,-0.0889500622581266,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor5,-0.126210234976708,UC_vs_alone,50
Immature_granulopoiesis,All annotated,full_gene,Donor6,-0.262242469369287,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor1,-0.0177178838187685,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor2,-0.00120161576767795,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor3,-0.201733606103023,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor4,-0.0889500622581266,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor5,-0.126210234976708,UC_vs_alone,50
Immature_granulopoiesis,All annotated,identity_markers_removed,Donor6,-0.262242469369287,UC_vs_alone,50
Immature_granulopoiesis,Resolved,full_gene,Donor1,0.0128220614217607,UC_vs_alone,50
Immature_granulopoiesis,Resolved,full_gene,Donor3,-0.254192863049535,UC_vs_alone,50
Immature_granulopoiesis,Resolved,full_gene,Donor4,-0.120850137561473,UC_vs_alone,50
Immature_granulopoiesis,Resolved,full_gene,Donor6,-0.261432383513093,UC_vs_alone,50
Immature_granulopoiesis,Resolved,identity_markers_removed,Donor1,0.0128220614217607,UC_vs_alone,50
Immature_granulopoiesis,Resolved,identity_markers_removed,Donor3,-0.254192863049535,UC_vs_alone,50
Immature_granulopoiesis,Resolved,identity_markers_removed,Donor4,-0.120850137561473,UC_vs_alone,50
Immature_granulopoiesis,Resolved,identity_markers_removed,Donor6,-0.261432383513093,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,Donor3,-0.29696045104799,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,Donor4,-0.195794657132204,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,Donor6,-0.367868450169452,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.29696045104799,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.195794657132204,UC_vs_alone,50
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.367868450169452,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor1,0.0548853557344891,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor2,0.0325191924127305,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor3,0.228044514225341,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor4,0.26084197679428,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor5,0.0308598081006479,UC_vs_alone,50
Survival_antiapoptosis,All annotated,full_gene,Donor6,0.0204616160901454,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor1,0.0548853557344891,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor2,0.0325191924127305,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor3,0.228044514225341,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor4,0.26084197679428,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor5,0.0308598081006479,UC_vs_alone,50
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor6,0.0204616160901454,UC_vs_alone,50
Survival_antiapoptosis,Resolved,full_gene,Donor1,0.340357718465008,UC_vs_alone,50
Survival_antiapoptosis,Resolved,full_gene,Donor3,0.269325573568438,UC_vs_alone,50
Survival_antiapoptosis,Resolved,full_gene,Donor4,0.348249061190423,UC_vs_alone,50
Survival_antiapoptosis,Resolved,full_gene,Donor6,0.269365986888478,UC_vs_alone,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor1,0.340357718465008,UC_vs_alone,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor3,0.269325573568438,UC_vs_alone,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor4,0.348249061190423,UC_vs_alone,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor6,0.269365986888478,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor3,0.251157781708046,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor4,0.302560550810245,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor6,0.27324785689558,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor3,0.251157781708046,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor4,0.302560550810245,UC_vs_alone,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.27324785689558,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor1,-0.00945931516729492,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor2,0.0484202045173825,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor3,0.0812907230081226,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor4,0.0626773270963295,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor5,0.0542203231305973,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,full_gene,Donor6,-0.0224264554798273,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor1,-0.00945931516729492,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor2,0.0484202045173825,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor3,0.0812907230081226,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor4,0.0626773270963295,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor5,0.0542203231305973,UC_vs_alone,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor6,-0.0224264554798273,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,full_gene,Donor1,0.127188141916712,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,full_gene,Donor3,0.101513455969339,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,full_gene,Donor4,0.125439141660784,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,full_gene,Donor6,0.118768286556493,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor1,0.127188141916712,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor3,0.101513455969339,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor4,0.125439141660784,UC_vs_alone,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor6,0.118768286556493,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor3,0.107594698828,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor4,0.0816469422134891,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor6,0.105215296910607,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor3,0.107594698828,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor4,0.0816469422134891,UC_vs_alone,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.105215296910607,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor1,0.0635121268550822,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor2,0.0262304494641804,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor3,0.251762765246991,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor4,0.219594505293438,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor5,0.0242054937739941,UC_vs_alone,50
ER_stress,All annotated,full_gene,Donor6,0.00683598403468921,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor1,0.0635121268550822,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor2,0.0262304494641804,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor3,0.251762765246991,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor4,0.219594505293438,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor5,0.0242054937739941,UC_vs_alone,50
ER_stress,All annotated,identity_markers_removed,Donor6,0.00683598403468921,UC_vs_alone,50
ER_stress,Resolved,full_gene,Donor1,0.314524441318912,UC_vs_alone,50
ER_stress,Resolved,full_gene,Donor3,0.347979809330161,UC_vs_alone,50
ER_stress,Resolved,full_gene,Donor4,0.296585765416705,UC_vs_alone,50
ER_stress,Resolved,full_gene,Donor6,0.242729635694223,UC_vs_alone,50
ER_stress,Resolved,identity_markers_removed,Donor1,0.314524441318912,UC_vs_alone,50
ER_stress,Resolved,identity_markers_removed,Donor3,0.347979809330161,UC_vs_alone,50
ER_stress,Resolved,identity_markers_removed,Donor4,0.296585765416705,UC_vs_alone,50
ER_stress,Resolved,identity_markers_removed,Donor6,0.242729635694223,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,full_gene,Donor3,0.32872708529036,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,full_gene,Donor4,0.251018872944175,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,full_gene,Donor6,0.248675795873834,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,0.32872708529036,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,0.251018872944175,UC_vs_alone,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,0.248675795873834,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor1,0.0392677647633139,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor2,0.0820558461028725,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor3,0.0711816821707952,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor4,0.0453250551211077,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor5,0.0188013424398109,UC_vs_alone,50
Proliferation_stress,All annotated,full_gene,Donor6,-0.0638128437000039,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor1,0.0392677647633139,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor2,0.0820558461028725,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor3,0.0711816821707952,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor4,0.0453250551211077,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor5,0.0188013424398109,UC_vs_alone,50
Proliferation_stress,All annotated,identity_markers_removed,Donor6,-0.0638128437000039,UC_vs_alone,50
Proliferation_stress,Resolved,full_gene,Donor1,0.0378496050169604,UC_vs_alone,50
Proliferation_stress,Resolved,full_gene,Donor3,0.0589286161340097,UC_vs_alone,50
Proliferation_stress,Resolved,full_gene,Donor4,0.0317681331143948,UC_vs_alone,50
Proliferation_stress,Resolved,full_gene,Donor6,0.00236052886140738,UC_vs_alone,50
Proliferation_stress,Resolved,identity_markers_removed,Donor1,0.0378496050169604,UC_vs_alone,50
Proliferation_stress,Resolved,identity_markers_removed,Donor3,0.0589286161340097,UC_vs_alone,50
Proliferation_stress,Resolved,identity_markers_removed,Donor4,0.0317681331143948,UC_vs_alone,50
Proliferation_stress,Resolved,identity_markers_removed,Donor6,0.00236052886140738,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor3,0.045954363785414,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor4,0.0135121614595877,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor6,-0.0367916496545973,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,0.045954363785414,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,0.0135121614595877,UC_vs_alone,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.0367916496545973,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor1,0.0413512789549089,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor2,0.00660521361084784,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor3,0.151843430456822,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor4,0.1645635229296,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor5,0.0050075786790863,UC_vs_alone,50
Integrin_adhesion,All annotated,full_gene,Donor6,-0.00405668140765184,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor1,0.0413512789549089,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor2,0.00660521361084784,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor3,0.151843430456822,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor4,0.1645635229296,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor5,0.0050075786790863,UC_vs_alone,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor6,-0.00405668140765184,UC_vs_alone,50
Integrin_adhesion,Resolved,full_gene,Donor1,0.155126406631343,UC_vs_alone,50
Integrin_adhesion,Resolved,full_gene,Donor3,0.15493710519714,UC_vs_alone,50
Integrin_adhesion,Resolved,full_gene,Donor4,0.25840399974493,UC_vs_alone,50
Integrin_adhesion,Resolved,full_gene,Donor6,0.178806137047375,UC_vs_alone,50
Integrin_adhesion,Resolved,identity_markers_removed,Donor1,0.155126406631343,UC_vs_alone,50
